,vocabulary_id,term,hateful_meaning,nonhateful_meaning,is_unambiguous,is_unambiguous_in,average_offensiveness,language,plural_of,variant_of,transliteration_of,is_about_nationality,is_about_ethnicity,is_about_religion,is_about_gender,is_about_sexual_orientation,is_about_disability,is_about_class,number_of_sightings,number_of_sightings_this_year,number_of_sightings_this_month,created_on,updated_on
1030,4G2wcQTWZ,cholo chaser,A person who engages in relationships with hispanic individuals,,True,,66.0,eng,,,,False,True,False,False,False,False,False,1,0,0,2018-11-01 19:42:06,2018-11-01 19:42:06
1031,vNrJWhyyk,chimp pack,A group of black people,,False,,86.0,eng,,,,False,True,False,False,False,False,False,5,1,1,2018-11-01 19:39:13,2018-11-01 19:39:13
1032,JuXUP7M2s,butt pirate,A homosexual who engages in anal sex,,True,,75.0,eng,,,,False,False,False,True,True,False,False,1260,40,40,2018-11-01 19:39:11,2018-11-01 19:39:11
1033,vtuMAYdp7,bootlip,A term for African Americans,,False,,90.0,eng,,,,False,True,False,False,False,False,False,27,0,0,2018-11-01 19:39:10,2018-11-01 19:39:10
1034,4LmhMZKUi,black invader,Accusative term for refugees or immigrants of darker complexion,,True,,82.0,eng,,,,False,True,False,False,False,False,False,34,0,0,2018-11-01 19:39:09,2018-11-01 19:39:09
1035,U7XB6fC79,tynekere,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,86.0,eng,,tinker,,False,True,False,False,False,False,False,0,0,0,2018-09-06 23:40:04,2018-09-06 23:40:04
1036,9CCMjFQbE,tynkard,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,86.0,eng,,tinker,,False,True,False,False,False,False,False,0,0,0,2018-09-06 23:00:04,2018-09-06 23:00:04
1037,UUqqkY4CM,tynkare,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,86.0,eng,,tinker,,False,True,False,False,False,False,False,0,0,0,2018-09-06 22:50:05,2018-09-06 22:50:05
1038,ZuAbaNuN7,Rhine monkey,A person of German descent.,,False,,63.0,eng,,,,True,False,False,False,False,False,False,1,0,0,2018-09-05 13:40:04,2018-09-05 13:40:04
1039,ZRUNtv3uU,proddywhoddy,"A Protestant, particularly a rival kid from a Protestant school. 'Proddywhoddy' and 'proddywoddy' are used in children's school rhymes in Cork",,False,,82.0,eng,,prod,,False,False,True,False,False,False,False,0,0,0,2018-09-04 21:20:06,2018-09-04 21:20:06
1040,V8kK3c7CY,pommie grant,"A British (usually English) immigrant. Some claim it derives from 'Prisoner of Mother England' or 'Prisoner of Her Majesty', but it probably derives from pomegranate, rhyming slang for 'immigrant'. It is often used irreverently and is usually considered offensive. Many such migrants to Australia, such as Prime Minister Julia Gillard, call themselves 'ten pound poms', because they paid ten pounds for their passage to Australia between 1945 and 1972 under an assisted migration scheme. Often combined with an adjective, particularly whingeing pom, a reference to migrants who complained about their adopted country. Often used in a sporting (especially cricket and rugby) context, with liberal use of 'pom' and 'Aussie' being used by the media; the term is often seen as unoffensive in this context, and instead as light-hearted banter by those who use it, but still possibly as offensive by those whom it is directed at.",,False,,85.0,eng,,pom,,True,False,False,False,False,False,False,0,0,0,2018-09-04 15:50:04,2018-09-04 15:50:04
1041,Guu4dGFhA,bhrempti,"An Indian, based on the perceived pronunciation of 'twenty'.",,False,,12.0,eng,,,,True,True,False,False,False,False,False,0,0,0,2018-09-04 03:20:04,2018-09-04 03:20:04
1042,V3b2KWX42,mongol,Disabled,East-Central Asian ethnic group native to Mongolia,False,,90.0,eng,,,,False,False,False,False,False,True,False,0,0,0,2018-05-25 12:59:56,2018-05-25 12:59:56
1043,za3nc7RBB,blue gum,A black person.,,False,,65.0,eng,,,,False,True,False,False,False,False,False,70,5,5,2018-05-24 14:07:41,2018-05-24 14:07:41
1044,RBDETb37d,nafri,North African man who sexually harasses women,,False,DE,81.0,eng,,,,False,True,False,False,False,False,False,43,5,5,2018-05-20 12:09:02,2018-05-20 12:09:02
1045,b4ZKxx6Ux,flip,A person from the Philippines,To turn upside down,False,,98.0,eng,,,,True,False,False,False,False,False,False,0,0,0,2018-05-18 15:57:07,2018-05-18 15:57:07
1046,UtFDZRP8U,globalist,Coded language often used as a negative euphemism for Jew,An internationally-minded person,False,,91.0,eng,,,,True,False,True,False,False,False,False,0,0,0,2017-10-25 07:02:16,2017-10-25 07:02:16
1047,yRR8wkBE8,holohoax,Holocaust hoax (Holocaust denial),,False,,98.0,eng,,,,False,False,True,False,False,False,False,218,7,7,2017-10-25 06:58:08,2017-10-25 06:58:08
1048,89brU3DbR,bint,A human female,,False,GB,10.0,eng,,bitch,,False,False,False,True,False,False,False,244,1,1,2017-06-15 15:04:58,2017-06-15 15:04:58
1049,Zj8vYG3Tk,latrino,"In the USA a person of Latino descent, from 'latrine'. Extremely offensive.",,False,,71.0,eng,,,,False,True,False,False,False,False,False,22,0,0,2017-05-11 03:32:54,2017-05-11 03:32:54
1050,wbv4RQb8G,conchuda,"[1] Comparing someone (usually Male) to female genitalia. A variant of ""pussy"", but generally regarded as far more offensive. [2] A despicable man (Australian English). Has a wide variety of usages and meaning across the English world. For instance, in Commonwealth Countries such as Britain, Australia or New Zealand it can be, and often is, used to refer positively to someone, while in Canada it is widely seen to be highly offensive.",,False,,96.0,eng,,cunt,,False,False,False,True,False,False,False,55,1,1,2017-05-02 14:54:19,2017-05-02 14:54:19
1051,7DekQUDft,closetfag,A person accused of being an homosexual,,False,,73.0,eng,,closet fag,,False,False,False,False,True,False,False,7,0,0,2017-04-11 22:14:26,2017-04-11 22:14:26
1052,kCRu3fmQA,closet fag,A person accused of being an homosexual,,False,,86.0,eng,,,,False,False,False,False,True,False,False,221,20,20,2017-04-11 22:11:38,2017-04-11 22:11:38
1053,GA9WdtvPr,tyncar,"[1] An inconsequential person (typically lower class). [2] A Gypsy. [3] In Scotland, a member of the native community previously itinerant (but mainly now settled) who were reputed for their production of domestic implements from basic materials and for repair of the same items, being also known in the past as 'travelling tinsmiths'. The slur is possibly derived from a reputation for rowdy and alcoholic recreation. Often wrongly confused with Gypsy/Romany people.",,False,,86.0,eng,,tinker,,False,True,False,False,False,False,False,0,0,0,2017-03-09 12:24:46,2017-03-09 12:24:46
1054,xufJ9ha64,chi chi,"An Anglo-Indian or Eurasian half-caste [probably from Hindi chi-chi fie!, literally, dirt] Also can refer to English spoken with a Southwest Asian accent.",,False,,89.0,eng,,chee chee,,False,True,False,False,False,False,False,2,0,0,2017-02-03 00:19:05,2017-02-03 00:19:05
1055,BhK3H9Taz,MTN,"A Dinka or of South Sudan ancestry, from the telecommunications network which is ubiquitous in Africa",[1] South African telecommunications company [2] Timezone,False,,73.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2016-12-16 20:00:23,2016-12-16 20:00:23
1056,QQUrzXBF3,harambe,racist word for a dark complected person,Western lowland gorilla at Cincinnati Zoo and Botanical Gardens,False,,98.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2016-10-14 11:39:06,2016-10-14 11:39:06
1057,WUfybm3zW,Hunyock,A Hungarian-Polish person.,,False,,98.0,eng,,Hunyak,,True,False,False,False,False,False,False,2,0,0,2016-07-23 18:28:28,2016-07-23 18:28:28
1058,pQD9xKQtz,moss eater,Pacific Northwest term for poor or disenfrancised white people.,,False,,99.0,eng,,,,False,True,False,False,False,False,False,9,0,0,2016-07-20 02:55:36,2016-07-20 02:55:36
1059,YzXF9Ej4n,proddywoddy,"A Protestant, particularly a rival kid from a Protestant school. 'Proddywhoddy' and 'proddywoddy' are used in children's school rhymes in Cork",,False,,78.0,eng,,prod,,False,False,True,False,False,False,False,2,0,0,2016-07-18 15:25:10,2016-07-18 15:25:10
1060,9V6y8HHZJ,divvy,An idiot,,False,,79.0,eng,,div,,False,False,False,False,False,False,True,0,0,0,2016-07-04 19:56:35,2016-07-04 19:56:35
1061,U4fxFrBAT,div,An idiot,,False,,77.0,eng,,,,False,False,False,False,False,False,True,0,0,0,2016-07-04 19:55:13,2016-07-04 19:55:13
1062,eCMffg9Xm,spickaboo,A person of mixed Hispanic and black parentage.,,False,,99.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2016-04-11 07:37:22,2016-04-11 07:37:22
1063,GXG9K2qKn,chinig,A person of mixed black and Chinese parentage.,,False,,96.0,eng,,,,True,True,False,False,False,False,False,15,0,0,2016-03-08 09:52:26,2016-03-08 09:52:26
1064,Dydjc2JcK,ZOG lover,Used by white supremacists to denote one who is subservient to Jewish people.,,False,,96.0,eng,,,,False,True,False,False,False,False,False,3,0,0,2016-01-20 20:38:06,2016-01-20 20:38:06
1065,JY4WagqD6,sideways cooter,"An Asian woman, particularly of Chinese descent.",,False,,88.0,eng,,sideways vagina,,True,True,False,False,False,False,False,1,0,0,2015-08-01 00:16:00,2015-08-01 00:16:00
1066,QZKqk2JnN,kotiya,A Tamil.,,False,,83.0,eng,,tiger,,False,True,False,False,False,False,False,1,0,0,2015-07-26 12:05:33,2015-07-26 12:05:33
1067,EgUAMHz2w,gook eye,"An Asian, especially an enemy soldier of Asian descent. Its use as an ethnic slur has been traced to US Marines serving in the Philippines in the early 20th century. The earliest recorded example is dated 1920. It gained widespread notice as a result of the Korean and Vietnam wars.",,False,,97.0,eng,,gook,,False,True,False,False,False,False,False,6,1,1,2015-05-07 04:21:08,2015-05-07 04:21:08
1068,DRG6AYKm4,jigarooni,"A black person. Jiggaboo or jigabo is from a Bantu verb tshikabo, meaning meek or servile.",,True,,86.0,eng,,jigaboo,,False,True,False,False,False,False,False,7,0,0,2015-04-17 23:34:58,2015-04-17 23:34:58
1069,R3J6XyxEG,smoked Irish,A 19th century term for a black person (intended to insult both black people and Irish).,,False,,73.0,eng,,,,True,True,False,False,False,False,False,4,0,0,2015-01-07 19:32:49,2015-01-07 19:32:49
1070,Jfxevwd2u,oven dodger,"A Jew, alluding to one who escaped cremation during Holocaust.",,False,,66.0,eng,,,,False,True,True,False,False,False,False,119,3,3,2014-12-07 17:57:50,2014-12-07 17:57:50
1071,a4CApWHBT,Russellite ,"A Jehovah's Witness, from American religious leader Charles Taze Russell.",,False,,94.0,eng,,,,False,False,True,False,False,False,False,1,0,0,2014-08-25 06:35:18,2014-08-25 06:35:18
1072,kG7gwRpBc,ghetto hamster,A black child.,,False,,82.0,eng,,,,False,True,False,False,False,False,False,11,0,0,2014-08-17 04:25:03,2014-08-17 04:25:03
1073,NbvDbTb3Z,roofucker,"Literally, kangaroo-fucker, an Australian iteration on 'sheepfucker'.",,False,,89.0,eng,,,,True,True,False,False,False,False,False,15,0,0,2014-07-18 07:24:31,2014-07-18 07:24:31
1074,8fupmNRmZ,ikey mo,A Jewish person (from Isaac and Moses).,,False,,85.0,eng,,ikey,,False,True,False,False,False,False,False,2,0,0,2014-06-25 16:15:03,2014-06-25 16:15:03
1075,Gpp2Z7DN2,plastic paddy,A non-Irish person who claims to be Irish.,,False,GB,90.0,eng,,,,True,True,False,False,False,False,False,3053,51,51,2014-06-17 21:26:09,2014-06-17 21:26:09
1076,fnC3FKn7r,paddy,"A person of Irish descent, derived from a nickname for Padraig.",,False,,98.0,eng,,,,True,True,False,False,False,False,False,203,4,4,2014-06-17 21:25:58,2014-06-17 21:25:58
1077,vj4TCk376,gin jockey,"In Australia, a white person having casual sex with an Aboriginal woman. Pejorative.",,False,,71.0,eng,,,,False,True,False,False,False,False,False,4,0,0,2014-06-01 00:19:24,2014-06-01 00:19:24
1078,r3QU7vNR7,Honyock,A Hungarian-Polish person.,,False,,77.0,eng,,Hunyak,,True,False,False,False,False,False,False,7,1,1,2014-05-08 13:33:14,2014-05-08 13:33:14
1079,FAwR2b4xm,zigabo,"A black person. Jiggaboo or jigabo is from a Bantu verb tshikabo, meaning meek or servile.",,True,,73.0,eng,,jigaboo,,False,True,False,False,False,False,False,10,0,0,2014-05-03 15:18:11,2014-05-03 15:18:11
1080,kXZG3ZMqX,smoked Irishman,A 19th century term for a black person (intended to insult both black people and Irish).,,False,,92.0,eng,,smoked Irish,,True,True,False,False,False,False,False,0,0,0,2014-04-08 16:10:55,2014-04-08 16:10:55
1081,ta3cjeJmr,dyke jumper,A person of Dutch origin.,,False,,45.0,eng,,,,True,False,False,False,False,False,False,28,1,1,2014-04-05 19:00:27,2014-04-05 19:00:27
1082,PkhMVy69W,border nigger,"A person of Latino descent, particularly a Mexican migrant laborer.",,True,,98.0,eng,,wetback,,False,True,False,False,False,False,False,8,0,0,2014-03-23 09:01:35,2014-03-23 09:01:35
1083,cHwjAcAf6,Amo,An Amish person.,,False,,35.0,eng,,,,False,False,True,False,False,False,False,4,0,0,2014-03-13 01:59:53,2014-03-13 01:59:53
1084,2aTb9dCfF,cave nigger,A person of Middle Eastern descent,,False,,96.0,eng,,,,False,True,False,False,False,False,True,15,1,1,2014-02-24 21:01:20,2014-02-24 21:01:20
1085,wFFv6e7d9,Caublasian,"A person of mixed Caucasian, African and Asian heritage",,False,,54.0,eng,,,,False,True,False,False,False,False,False,20,0,0,2014-02-24 20:58:24,2014-02-24 20:58:24
1086,7Cwp9vXYE,carrot snapper,"A Mormon, presumably inspired by agriculture in Utah",,False,,72.0,eng,,,,False,False,True,False,False,False,True,5,0,0,2014-02-24 20:55:13,2014-02-24 20:55:13
1087,e2A4jZJq6,camel fucker,[1] An Arab. [2] A Muslim.,,False,,88.0,eng,,,,True,True,True,False,False,False,False,950,15,15,2014-02-24 20:32:12,2014-02-24 20:32:12
1088,Z6bX3dxNb,ice monkey,A Finn.,,False,,73.0,eng,,,,True,False,False,False,False,False,False,55,5,5,2014-02-21 17:08:53,2014-02-21 17:08:53
1089,Fv4Q9zmr2,butterhead,[1] A person of African descent. [2] WWII slur for a Japanese person.,,False,,75.0,eng,,,,True,True,False,False,False,False,False,0,0,0,2014-02-19 02:40:16,2014-02-19 02:40:16
1090,x49Z8gpau,buk buk,"In Hawaii, denotes a Filipino, from the alleged sound of Filipino language.",,False,,61.0,eng,,book book,,True,True,False,False,False,False,False,0,0,0,2014-02-14 21:23:54,2014-02-14 21:23:54
1091,Gnun2WBaR,buckra,"African-Americans slur for Caucasians in the Southeast United States , particularly Caucasians in a position of authority, possibly from Efik word 'mbakara' meaning 'master'",,False,,65.0,eng,,,,False,True,False,False,False,False,False,139,2,2,2014-02-14 21:21:06,2014-02-14 21:21:06
1092,q7XVjPcEp,brass ankle,"[1] A person of mixed Caucasian, Native American, and African ancestry in Southern Carolina [2] A person of African ancestry attempting to pass as Caucasian",,False,,75.0,eng,,,,False,True,False,False,False,False,False,0,0,0,2014-02-14 21:13:46,2014-02-14 21:13:46
1093,9hr7TWZuN,boon,"Canberra word for white trash or redneck, sometimes shortened to boon",A windfall or beneficial event,False,,75.0,eng,,booner,,True,False,False,False,False,False,True,0,0,0,2014-02-11 15:51:58,2014-02-11 15:51:58
1094,BmC7cnPFN,booner,"Canberra word for white trash or redneck, sometimes shortened to boon",,False,AU,75.0,eng,,,,True,False,False,False,False,False,True,304,5,5,2014-02-11 15:50:44,2014-02-11 15:50:44
1095,mcnd9Ej6w,slopehead,"A person of Asian descent, particularly Vietnamese or Chinese.",,False,,83.0,eng,,slope,,False,True,False,False,False,False,False,48,1,1,2014-02-05 03:22:58,2014-02-05 03:22:58
1096,axGdw9THv,dune nigger,A person of Arab descent.,,True,,100.0,eng,,sand nigger,,False,True,False,False,False,False,False,12,2,2,2014-01-24 15:00:33,2014-01-24 15:00:33
1097,aDM98r7Nc,nitchee,A North American Indian (from the Algonquian word for 'friend').,,False,,76.0,eng,,nitchie,,False,True,False,False,False,False,False,2,0,0,2014-01-10 19:52:02,2014-01-10 19:52:02
1098,6Y8rKvc4B,zippohead,"An Asian person. Used by American military personnel during the Korean War and Vietnam War. Also seen in the films Platoon, Apocalypse Now, Full Metal Jacket and Gran Torino. The phrase 'zips in the wire' from Platoon has also been used outside of this context.",,False,,97.0,eng,,zip,,False,True,False,False,False,False,False,0,0,0,2013-12-25 08:34:04,2013-12-25 08:34:04
1099,nbApK7hqq,bog jumper,A person of common or low class Irish ancestry.,,False,,48.0,eng,,Bog Irish,,True,False,False,False,False,False,True,14,0,0,2013-12-10 21:17:18,2013-12-10 21:17:18
